product_id,timestamp,demand_score
P0059,2025-06-08 15:00:07.086697,0.53
P0059,2025-06-04 15:00:07.086724,0.9
P0059,2025-06-13 15:00:07.086747,0.42
P0059,2025-06-29 15:00:07.086773,0.87
P0059,2025-06-29 15:00:07.086795,0.86
P0059,2025-06-03 15:00:07.086816,0.21
P0059,2025-06-19 15:00:07.086838,0.35
P0059,2025-05-12 15:00:07.086859,0.14
P0059,2025-06-16 15:00:07.086886,0.46
P0059,2025-06-13 15:00:07.086908,0.35
P0059,2025-06-18 15:00:07.086929,0.54
P0059,2025-07-03 15:00:07.086951,0.87
P0059,2025-05-29 15:00:07.086973,0.81
P0059,2025-06-06 15:00:07.086994,0.83
P0059,2025-06-21 15:00:07.087015,0.86
P0059,2025-06-29 15:00:07.087037,0.39
P0059,2025-06-16 15:00:07.087059,0.29
P0059,2025-06-23 15:00:07.087082,0.55
P0059,2025-07-01 15:00:07.087103,0.58
P0059,2025-06-18 15:00:07.087129,0.58
P0059,2025-05-31 15:00:07.087152,0.43
P0059,2025-07-03 15:00:07.087175,0.28
P0059,2025-06-05 15:00:07.087196,0.14
P0059,2025-05-21 15:00:07.087217,0.3
P0060,2025-06-08 15:00:07.087242,0.67
P0060,2025-06-21 15:00:07.087264,0.52
P0060,2025-06-08 15:00:07.087285,0.23
P0060,2025-05-14 15:00:07.087306,0.34
P0060,2025-07-06 15:00:07.087328,0.93
P0060,2025-07-07 15:00:07.087349,0.36
P0060,2025-06-25 15:00:07.087386,0.37
P0060,2025-06-16 15:00:07.087408,0.34
P0060,2025-05-18 15:00:07.087429,0.97
P0060,2025-05-16 15:00:07.087460,0.11
P0060,2025-06-12 15:00:07.087482,0.27
P0060,2025-06-28 15:00:07.087504,0.91
P0060,2025-05-31 15:00:07.087526,0.48
P0060,2025-06-18 15:00:07.087547,0.83
P0060,2025-06-16 15:00:07.087568,0.42
P0060,2025-05-30 15:00:07.087590,0.24
P0060,2025-06-20 15:00:07.087611,0.93
P0060,2025-06-05 15:00:07.087633,0.27
P0060,2025-06-22 15:00:07.087654,0.58
P0060,2025-05-27 15:00:07.087698,0.48
P0060,2025-06-06 15:00:07.087721,0.99
P0060,2025-06-06 15:00:07.087743,0.83
P0060,2025-07-04 15:00:07.087765,0.5
P0060,2025-05-21 15:00:07.087786,0.22
P0060,2025-06-25 15:00:07.087807,0.44
P0060,2025-05-26 15:00:07.087831,0.77
P0060,2025-06-06 15:00:07.087853,0.88
P0060,2025-06-16 15:00:07.088012,0.88
P0060,2025-06-20 15:00:07.088038,0.38
P0060,2025-05-21 15:00:07.088059,0.45
P0061,2025-06-20 15:00:07.088082,0.35
P0061,2025-05-15 15:00:07.088104,0.81
P0061,2025-05-22 15:00:07.088125,0.45
P0061,2025-06-18 15:00:07.088146,0.13
P0061,2025-05-17 15:00:07.088167,0.31
P0061,2025-06-26 15:00:07.088189,0.45
P0061,2025-06-30 15:00:07.088210,0.39
P0061,2025-07-07 15:00:07.088232,0.65
P0061,2025-05-22 15:00:07.088252,0.76
P0061,2025-06-11 15:00:07.088274,0.89
P0061,2025-06-23 15:00:07.088296,0.96
P0061,2025-07-04 15:00:07.088322,0.34
P0061,2025-06-05 15:00:07.088345,0.94
P0061,2025-06-29 15:00:07.088371,0.38
P0061,2025-06-21 15:00:07.088393,0.18
P0061,2025-05-26 15:00:07.088414,0.87
P0061,2025-05-12 15:00:07.088435,0.15
P0061,2025-07-10 15:00:07.088457,0.28
P0061,2025-06-09 15:00:07.088478,0.28
P0061,2025-07-08 15:00:07.088499,0.66
P0061,2025-07-08 15:00:07.088520,0.3
P0061,2025-05-27 15:00:07.088541,0.79
P0061,2025-05-18 15:00:07.088562,0.61
P0061,2025-06-06 15:00:07.088583,0.44
P0061,2025-06-08 15:00:07.088604,0.79
P0061,2025-06-27 15:00:07.088626,0.69
P0061,2025-06-13 15:00:07.088647,0.5
P0061,2025-06-25 15:00:07.088670,0.92
P0061,2025-05-16 15:00:07.088692,0.35
P0061,2025-06-07 15:00:07.088715,0.9
P0062,2025-06-15 15:00:07.088737,0.38
P0062,2025-05-18 15:00:07.088758,0.33
P0062,2025-06-29 15:00:07.088780,0.75
P0062,2025-05-20 15:00:07.088802,0.55
P0062,2025-07-11 15:00:07.088828,0.52
P0062,2025-05-16 15:00:07.088850,0.55
P0062,2025-05-26 15:00:07.088871,0.34
P0062,2025-06-05 15:00:07.088893,0.92
P0062,2025-06-11 15:00:07.088917,0.52
P0062,2025-06-15 15:00:07.088944,0.57
P0062,2025-06-10 15:00:07.088966,0.77
P0062,2025-07-09 15:00:07.088987,0.82
P0062,2025-07-06 15:00:07.089008,0.8
P0062,2025-06-18 15:00:07.089029,0.94
P0062,2025-05-29 15:00:07.089051,0.58
P0062,2025-07-10 15:00:07.089073,0.27
P0062,2025-05-21 15:00:07.089095,0.99
P0062,2025-06-05 15:00:07.089116,0.32
P0062,2025-06-05 15:00:07.089137,0.46
P0062,2025-05-27 15:00:07.089158,0.54
P0062,2025-05-16 15:00:07.089179,0.5
P0062,2025-07-01 15:00:07.089200,0.23
P0062,2025-06-20 15:00:07.089222,0.64
P0062,2025-05-24 15:00:07.089242,0.42
P0062,2025-06-14 15:00:07.089264,0.31
P0062,2025-06-15 15:00:07.089285,0.56
P0062,2025-05-27 15:00:07.089307,0.16
P0062,2025-06-17 15:00:07.089328,0.57
P0062,2025-05-21 15:00:07.089349,0.75
P0062,2025-05-21 15:00:07.089373,0.81
P0063,2025-06-29 15:00:07.089396,0.44
P0063,2025-05-28 15:00:07.089418,0.71
P0063,2025-05-16 15:00:07.089441,0.39
P0063,2025-05-30 15:00:07.089462,0.97
P0063,2025-05-31 15:00:07.089483,0.81
P0063,2025-05-18 15:00:07.089504,0.33
P0063,2025-05-25 15:00:07.089525,0.34
P0063,2025-06-17 15:00:07.089563,0.3
P0063,2025-06-09 15:00:07.089584,0.54
P0063,2025-05-27 15:00:07.089605,0.49
P0063,2025-06-10 15:00:07.089626,0.6
P0063,2025-06-09 15:00:07.089647,0.57
P0063,2025-06-10 15:00:07.089669,0.34
P0063,2025-07-05 15:00:07.089689,0.88
P0063,2025-07-02 15:00:07.089710,0.58
P0063,2025-05-29 15:00:07.089736,0.91
P0063,2025-06-13 15:00:07.089758,0.89
P0063,2025-06-04 15:00:07.089784,0.24
P0063,2025-06-07 15:00:07.089805,0.69
P0063,2025-07-01 15:00:07.089827,0.28
P0063,2025-06-05 15:00:07.089848,0.37
P0063,2025-06-17 15:00:07.089869,0.85
P0063,2025-05-16 15:00:07.089891,0.24
P0063,2025-07-04 15:00:07.089912,0.91
P0063,2025-06-12 15:00:07.089934,0.47
P0063,2025-06-30 15:00:07.089954,0.41
P0063,2025-06-10 15:00:07.089976,0.21
P0063,2025-06-24 15:00:07.089997,0.33
P0063,2025-07-08 15:00:07.090019,0.93
P0063,2025-06-06 15:00:07.090039,0.17
P0064,2025-06-20 15:00:07.090062,0.5
P0064,2025-05-26 15:00:07.090096,0.87
P0064,2025-05-14 15:00:07.090119,0.99
P0064,2025-06-03 15:00:07.090147,0.78
P0064,2025-06-05 15:00:07.090169,0.16
P0064,2025-06-06 15:00:07.090191,0.86
P0064,2025-06-09 15:00:07.090213,0.83
P0064,2025-05-20 15:00:07.090237,0.83
P0064,2025-06-21 15:00:07.090261,0.86
P0064,2025-06-24 15:00:07.090282,0.58
P0064,2025-06-16 15:00:07.090303,0.99
P0064,2025-06-06 15:00:07.090325,0.98
P0064,2025-05-22 15:00:07.090346,0.4
P0064,2025-07-11 15:00:07.090367,0.17
P0064,2025-05-21 15:00:07.090388,0.87
P0064,2025-06-16 15:00:07.090410,0.43
P0064,2025-06-23 15:00:07.090430,0.86
P0064,2025-06-06 15:00:07.090457,0.51
P0064,2025-06-19 15:00:07.090479,0.97
P0064,2025-06-23 15:00:07.090500,0.29
P0064,2025-06-15 15:00:07.090521,0.38
P0064,2025-07-05 15:00:07.090543,0.18
P0064,2025-05-13 15:00:07.090564,0.32
P0064,2025-06-02 15:00:07.090586,0.53
P0064,2025-05-16 15:00:07.090608,0.16
P0064,2025-06-14 15:00:07.090629,0.48
P0064,2025-07-05 15:00:07.090651,0.62
P0064,2025-06-01 15:00:07.090672,0.1
P0064,2025-07-11 15:00:07.090693,0.69
P0064,2025-05-23 15:00:07.090714,0.32
P0065,2025-06-02 15:00:07.090736,0.66
P0065,2025-06-19 15:00:07.090758,0.53
P0065,2025-06-28 15:00:07.090779,0.38
P0065,2025-06-29 15:00:07.090803,0.13
P0065,2025-05-31 15:00:07.090825,0.56
P0065,2025-06-01 15:00:07.090852,0.29
P0065,2025-06-30 15:00:07.090873,0.77
P0065,2025-05-12 15:00:07.090894,0.86
P0065,2025-07-04 15:00:07.090916,0.89
P0065,2025-06-18 15:00:07.090938,0.48
P0065,2025-06-22 15:00:07.090959,0.88
P0065,2025-07-01 15:00:07.090980,0.97
P0065,2025-06-23 15:00:07.091002,0.15
P0065,2025-05-28 15:00:07.091023,0.35
P0065,2025-07-04 15:00:07.091046,0.21
P0065,2025-06-10 15:00:07.091068,0.75
P0065,2025-06-13 15:00:07.091089,0.68
P0065,2025-07-07 15:00:07.091111,0.11
P0065,2025-06-26 15:00:07.091133,0.42
P0065,2025-07-04 15:00:07.091162,0.96
P0065,2025-06-02 15:00:07.091184,0.9
P0065,2025-07-09 15:00:07.091210,0.31
P0065,2025-06-25 15:00:07.091231,0.73
P0065,2025-06-01 15:00:07.091253,0.18
P0065,2025-06-04 15:00:07.091274,1.0
P0065,2025-05-23 15:00:07.091295,0.24
P0065,2025-07-10 15:00:07.091316,0.84
P0065,2025-06-16 15:00:07.091338,0.43
P0065,2025-05-29 15:00:07.091371,0.96
P0065,2025-06-10 15:00:07.091394,0.37
P0066,2025-05-23 15:00:07.091417,0.4
P0066,2025-05-13 15:00:07.091438,0.22
P0066,2025-07-02 15:00:07.091459,0.88
P0066,2025-06-28 15:00:07.091480,0.31
P0066,2025-05-27 15:00:07.091501,0.12
P0066,2025-06-18 15:00:07.091525,0.63
P0066,2025-05-17 15:00:07.091547,0.26
P0066,2025-07-05 15:00:07.091568,0.59
P0066,2025-06-11 15:00:07.091588,0.65
P0066,2025-06-04 15:00:07.091610,0.49
P0066,2025-06-08 15:00:07.091631,0.47
P0066,2025-06-29 15:00:07.091652,0.49
P0066,2025-06-22 15:00:07.091676,0.36
P0066,2025-05-21 15:00:07.091697,0.93
P0066,2025-06-24 15:00:07.091718,0.24
P0066,2025-06-06 15:00:07.091740,0.85
P0066,2025-05-24 15:00:07.091761,0.87
P0066,2025-06-14 15:00:07.091782,0.29
P0066,2025-05-27 15:00:07.091803,0.94
P0066,2025-07-04 15:00:07.091824,0.29
P0066,2025-07-11 15:00:07.091846,0.2
P0066,2025-06-30 15:00:07.091874,0.44
P0066,2025-06-27 15:00:07.091896,0.25
P0066,2025-06-07 15:00:07.091920,0.18
P0066,2025-07-02 15:00:07.091941,0.9
P0066,2025-06-01 15:00:07.091963,0.68
P0066,2025-07-06 15:00:07.091984,0.9
P0066,2025-06-05 15:00:07.092010,0.18
P0066,2025-05-27 15:00:07.092031,0.42
P0066,2025-05-22 15:00:07.092052,0.47
P0067,2025-06-28 15:00:07.092074,0.1
P0067,2025-06-09 15:00:07.092096,0.68
P0067,2025-05-13 15:00:07.092117,0.64
P0067,2025-05-16 15:00:07.092138,0.43
P0067,2025-06-10 15:00:07.092159,0.55
P0067,2025-05-14 15:00:07.092180,0.81
P0067,2025-06-16 15:00:07.092202,0.93
P0067,2025-05-22 15:00:07.092226,0.62
P0067,2025-06-09 15:00:07.092247,0.8
P0067,2025-06-05 15:00:07.092268,0.83
P0067,2025-06-11 15:00:07.092290,0.23
P0067,2025-06-11 15:00:07.092311,0.75
P0067,2025-05-28 15:00:07.092332,0.22
P0067,2025-07-08 15:00:07.092353,0.8
P0067,2025-06-14 15:00:07.092375,0.63
P0067,2025-06-05 15:00:07.092396,0.81
P0067,2025-07-09 15:00:07.092417,0.28
P0067,2025-06-15 15:00:07.092439,0.12
P0067,2025-06-01 15:00:07.092461,0.7
P0067,2025-07-03 15:00:07.092481,0.95
P0067,2025-06-17 15:00:07.092503,0.78
P0067,2025-06-04 15:00:07.092524,0.53
P0067,2025-05-16 15:00:07.092545,0.87
P0067,2025-07-06 15:00:07.092572,0.36
P0067,2025-07-11 15:00:07.092594,0.4
P0067,2025-06-26 15:00:07.092618,0.99
P0067,2025-05-29 15:00:07.092640,0.89
P0067,2025-07-05 15:00:07.092661,0.37
P0067,2025-05-27 15:00:07.092682,0.91
P0067,2025-06-05 15:00:07.092704,0.54
P0068,2025-05-12 15:00:07.092730,0.53
P0068,2025-05-26 15:00:07.092751,0.76
P0068,2025-05-22 15:00:07.092773,0.13
P0068,2025-06-09 15:00:07.092795,0.57
P0068,2025-05-16 15:00:07.092816,0.6
P0068,2025-06-30 15:00:07.092837,0.48
P0068,2025-07-03 15:00:07.092858,0.65
P0068,2025-06-28 15:00:07.092907,0.39
P0068,2025-06-02 15:00:07.092930,0.13
P0068,2025-07-01 15:00:07.092954,0.89
P0068,2025-07-02 15:00:07.092976,0.94
P0068,2025-06-16 15:00:07.093001,0.82
P0068,2025-07-01 15:00:07.093023,0.97
P0068,2025-07-04 15:00:07.093045,0.66
P0068,2025-06-01 15:00:07.093066,0.57
P0068,2025-05-16 15:00:07.093087,0.73
P0068,2025-05-13 15:00:07.093111,0.97
P0068,2025-05-22 15:00:07.093132,0.86
P0068,2025-05-19 15:00:07.093154,0.3
P0068,2025-06-10 15:00:07.093175,0.89
P0068,2025-06-28 15:00:07.093497,0.66
P0068,2025-07-11 15:00:07.093519,0.94
P0068,2025-05-28 15:00:07.093533,0.92
P0068,2025-06-08 15:00:07.093546,0.66
P0068,2025-05-25 15:00:07.093559,0.46
P0068,2025-06-28 15:00:07.093571,0.72
P0068,2025-05-29 15:00:07.093583,0.84
P0068,2025-06-28 15:00:07.093595,0.42
P0068,2025-06-13 15:00:07.093607,0.34
P0068,2025-05-31 15:00:07.093619,0.74
P0069,2025-05-18 15:00:07.093652,0.19
P0069,2025-07-02 15:00:07.093667,0.26
P0069,2025-06-27 15:00:07.093686,0.56
P0069,2025-06-04 15:00:07.093702,0.83
P0069,2025-07-04 15:00:07.093716,0.31
P0069,2025-06-21 15:00:07.093728,0.32
P0069,2025-05-16 15:00:07.093747,0.17
P0069,2025-06-23 15:00:07.093767,0.9
P0069,2025-07-11 15:00:07.093782,0.36
P0069,2025-06-17 15:00:07.093794,0.27
P0069,2025-06-30 15:00:07.093806,0.99
P0069,2025-06-03 15:00:07.093817,0.35
P0069,2025-06-14 15:00:07.093833,0.43
P0069,2025-06-19 15:00:07.093846,0.37
P0069,2025-05-15 15:00:07.093857,0.5
P0069,2025-06-20 15:00:07.093869,0.49
P0069,2025-07-10 15:00:07.093881,0.34
P0069,2025-06-16 15:00:07.093893,0.2
P0069,2025-06-01 15:00:07.093913,0.53
P0069,2025-06-04 15:00:07.093933,0.19
P0069,2025-05-17 15:00:07.093958,0.28
P0069,2025-06-12 15:00:07.093971,0.86
P0069,2025-05-19 15:00:07.093983,0.7
P0069,2025-06-04 15:00:07.093995,0.28
P0069,2025-05-14 15:00:07.094007,0.93
P0069,2025-07-09 15:00:07.094028,0.57
P0069,2025-07-03 15:00:07.094056,0.71
P0069,2025-05-26 15:00:07.094085,0.79
P0069,2025-06-16 15:00:07.094098,0.89
P0069,2025-07-05 15:00:07.094110,0.47
P0070,2025-05-19 15:00:07.094123,0.96
P0070,2025-07-08 15:00:07.094135,0.27
P0070,2025-05-16 15:00:07.094146,0.58
P0070,2025-06-20 15:00:07.094158,0.49
P0070,2025-06-29 15:00:07.094170,0.97
P0070,2025-06-26 15:00:07.094182,0.85
P0070,2025-06-12 15:00:07.094194,0.33
P0070,2025-05-13 15:00:07.094206,0.34
P0070,2025-05-22 15:00:07.094218,0.53
P0070,2025-06-10 15:00:07.094230,0.63
P0070,2025-06-04 15:00:07.094242,0.33
P0070,2025-06-13 15:00:07.094254,0.71
P0070,2025-06-16 15:00:07.094266,0.86
P0070,2025-06-10 15:00:07.094278,0.84
P0070,2025-06-07 15:00:07.094292,0.64
P0070,2025-07-07 15:00:07.094304,0.3
P0070,2025-05-12 15:00:07.094316,0.29
P0070,2025-07-01 15:00:07.094327,0.47
P0070,2025-06-21 15:00:07.094346,0.14
P0070,2025-06-27 15:00:07.094369,0.32
P0070,2025-07-01 15:00:07.094381,0.2
P0070,2025-05-30 15:00:07.094393,0.87
P0070,2025-06-22 15:00:07.094405,0.32
P0070,2025-07-08 15:00:07.094417,0.26
P0070,2025-07-01 15:00:07.094429,0.23
P0070,2025-07-09 15:00:07.094453,0.8
P0070,2025-06-24 15:00:07.094466,0.29
P0070,2025-05-12 15:00:07.094478,0.45
P0070,2025-05-30 15:00:07.094490,0.22
P0070,2025-07-11 15:00:07.094502,0.34
P0071,2025-05-31 15:00:07.094516,0.24
P0071,2025-07-03 15:00:07.094535,0.88
P0071,2025-06-23 15:00:07.094563,0.99
P0071,2025-05-15 15:00:07.094576,0.17
P0071,2025-06-15 15:00:07.094587,0.44
P0071,2025-06-02 15:00:07.094599,0.31
P0071,2025-07-01 15:00:07.094611,0.65
P0071,2025-06-28 15:00:07.094622,0.57
P0071,2025-07-09 15:00:07.094634,0.37
P0071,2025-05-16 15:00:07.094646,0.18
P0071,2025-05-17 15:00:07.094657,0.56
P0071,2025-06-01 15:00:07.094669,0.78
P0071,2025-06-27 15:00:07.094681,0.22
P0071,2025-06-29 15:00:07.094693,0.42
P0071,2025-06-17 15:00:07.094708,0.46
P0071,2025-05-22 15:00:07.094728,0.55
P0071,2025-06-29 15:00:07.094752,0.57
P0071,2025-05-18 15:00:07.094764,0.63
P0071,2025-05-20 15:00:07.094776,0.73
P0071,2025-07-01 15:00:07.094788,0.45
P0071,2025-05-17 15:00:07.094800,0.4
P0071,2025-06-09 15:00:07.094813,0.98
P0071,2025-06-10 15:00:07.094833,0.28
P0071,2025-07-09 15:00:07.094858,0.65
P0071,2025-05-28 15:00:07.094870,0.45
P0071,2025-07-04 15:00:07.094882,0.61
P0071,2025-06-17 15:00:07.094893,0.95
P0071,2025-07-07 15:00:07.094905,0.16
P0071,2025-05-19 15:00:07.094917,0.14
P0071,2025-06-10 15:00:07.094929,0.94
P0072,2025-06-03 15:00:07.094941,0.15
P0072,2025-05-27 15:00:07.094953,0.14
P0072,2025-06-13 15:00:07.094971,0.59
P0072,2025-07-03 15:00:07.094991,0.7
P0072,2025-05-21 15:00:07.095014,0.68
P0072,2025-05-27 15:00:07.095027,0.44
P0072,2025-06-12 15:00:07.095038,0.68
P0072,2025-06-13 15:00:07.095050,0.86
P0072,2025-06-15 15:00:07.095063,0.71
P0072,2025-05-12 15:00:07.095075,0.67
P0072,2025-06-06 15:00:07.095087,0.95
P0072,2025-06-26 15:00:07.095118,0.5
P0072,2025-05-29 15:00:07.095140,0.88
P0072,2025-05-12 15:00:07.095167,0.86
P0072,2025-05-21 15:00:07.095180,0.74
P0072,2025-07-06 15:00:07.095191,0.39
P0072,2025-06-18 15:00:07.095203,0.83
P0072,2025-05-28 15:00:07.095214,0.83
P0072,2025-05-24 15:00:07.095228,0.35
P0072,2025-07-03 15:00:07.095244,0.4
P0072,2025-06-01 15:00:07.095256,0.17
P0072,2025-06-19 15:00:07.095268,0.42
P0072,2025-06-27 15:00:07.095280,0.19
P0072,2025-06-28 15:00:07.095292,0.64
P0072,2025-05-22 15:00:07.095303,0.74
P0072,2025-07-07 15:00:07.095315,0.45
P0072,2025-06-09 15:00:07.095327,0.78
P0072,2025-07-03 15:00:07.095339,0.86
P0072,2025-06-01 15:00:07.095350,0.51
P0072,2025-07-03 15:00:07.095496,0.98
P0073,2025-06-12 15:00:07.095516,0.6
P0073,2025-06-09 15:00:07.095528,0.21
P0073,2025-06-26 15:00:07.095540,0.53
P0073,2025-06-29 15:00:07.095552,1.0
P0073,2025-07-04 15:00:07.095572,0.97
P0073,2025-06-19 15:00:07.095584,0.78
P0073,2025-05-16 15:00:07.095600,0.51
P0073,2025-06-11 15:00:07.095620,0.66
P0073,2025-06-16 15:00:07.095656,0.8
P0073,2025-06-06 15:00:07.095668,0.34
P0073,2025-07-04 15:00:07.095680,0.63
P0073,2025-06-23 15:00:07.095691,0.26
P0073,2025-06-03 15:00:07.095703,0.71
P0073,2025-07-09 15:00:07.095715,0.17
P0073,2025-05-19 15:00:07.095726,0.22
P0073,2025-07-09 15:00:07.095740,0.82
P0073,2025-05-31 15:00:07.095751,0.82
P0073,2025-06-12 15:00:07.095763,0.35
P0073,2025-05-15 15:00:07.095779,1.0
P0073,2025-05-18 15:00:07.095799,0.85
P0073,2025-07-01 15:00:07.095817,0.63
P0073,2025-06-04 15:00:07.095847,0.84
P0073,2025-06-28 15:00:07.095860,0.83
P0073,2025-06-05 15:00:07.095871,0.68
P0073,2025-06-03 15:00:07.095883,0.7
P0073,2025-06-10 15:00:07.095901,0.89
P0073,2025-06-30 15:00:07.095932,0.54
P0073,2025-05-27 15:00:07.095945,0.17
P0073,2025-05-13 15:00:07.095957,0.31
P0073,2025-07-01 15:00:07.095969,0.5
P0074,2025-05-24 15:00:07.095982,0.88
P0074,2025-07-07 15:00:07.095994,0.65
P0074,2025-07-11 15:00:07.096006,0.17
P0074,2025-06-25 15:00:07.096018,0.25
P0074,2025-07-08 15:00:07.096030,0.61
P0074,2025-05-14 15:00:07.096041,0.6
P0074,2025-05-17 15:00:07.096063,0.72
P0074,2025-05-20 15:00:07.096085,0.57
P0074,2025-05-15 15:00:07.096097,0.3
P0074,2025-06-14 15:00:07.096109,0.98
P0074,2025-06-28 15:00:07.096121,0.35
P0074,2025-06-09 15:00:07.096133,0.5
P0074,2025-05-21 15:00:07.096148,0.81
P0074,2025-06-10 15:00:07.096176,0.39
P0074,2025-07-10 15:00:07.096190,0.58
P0074,2025-05-24 15:00:07.096210,0.53
P0074,2025-05-26 15:00:07.096231,0.86
P0074,2025-05-12 15:00:07.096244,0.41
P0074,2025-05-20 15:00:07.096256,0.77
P0074,2025-05-30 15:00:07.096267,0.12
P0074,2025-06-18 15:00:07.096279,0.41
P0074,2025-07-08 15:00:07.096291,0.16
P0074,2025-06-29 15:00:07.096305,0.78
P0074,2025-06-16 15:00:07.096317,0.56
P0074,2025-06-28 15:00:07.096329,0.46
P0074,2025-07-10 15:00:07.096340,0.93
P0074,2025-07-07 15:00:07.096352,0.63
P0074,2025-05-26 15:00:07.096364,0.13
P0074,2025-06-18 15:00:07.096375,0.72
P0074,2025-06-08 15:00:07.096387,0.3
P0075,2025-06-15 15:00:07.096399,0.38
P0075,2025-06-12 15:00:07.096411,0.8
P0075,2025-05-19 15:00:07.096423,0.86
P0075,2025-06-22 15:00:07.096434,0.8
P0075,2025-05-18 15:00:07.096448,0.64
P0075,2025-06-08 15:00:07.096460,0.42
P0075,2025-06-29 15:00:07.096472,0.64
P0075,2025-06-19 15:00:07.096483,0.1
P0075,2025-06-26 15:00:07.096499,0.61
P0075,2025-06-05 15:00:07.096512,0.2
P0075,2025-06-14 15:00:07.096530,0.33
P0075,2025-06-01 15:00:07.096556,0.93
P0075,2025-06-28 15:00:07.096568,0.45
P0075,2025-05-31 15:00:07.096580,0.33
P0075,2025-06-13 15:00:07.096593,0.28
P0075,2025-06-20 15:00:07.096605,0.52
P0075,2025-06-09 15:00:07.096617,0.7
P0075,2025-06-01 15:00:07.096628,0.88
P0075,2025-05-22 15:00:07.096641,0.79
P0075,2025-06-01 15:00:07.096653,0.86
P0075,2025-05-14 15:00:07.096664,0.56
P0075,2025-06-06 15:00:07.096682,0.66
P0075,2025-06-28 15:00:07.096707,0.6
P0075,2025-05-27 15:00:07.096721,0.84
P0075,2025-07-06 15:00:07.096735,0.77
P0075,2025-05-14 15:00:07.096747,0.12
P0075,2025-06-02 15:00:07.096759,0.23
P0075,2025-06-11 15:00:07.096771,0.72
P0075,2025-06-03 15:00:07.096782,0.44
P0075,2025-06-28 15:00:07.096794,0.66
P0076,2025-05-26 15:00:07.096807,0.45
P0076,2025-07-06 15:00:07.096818,0.28
P0076,2025-07-06 15:00:07.096830,0.39
P0076,2025-06-28 15:00:07.096842,0.72
P0076,2025-05-31 15:00:07.096859,0.29
P0076,2025-06-10 15:00:07.096886,0.17
P0076,2025-05-14 15:00:07.096898,0.38
P0076,2025-06-08 15:00:07.096910,0.16
P0076,2025-06-03 15:00:07.096928,0.1
P0076,2025-06-14 15:00:07.096946,0.34
P0076,2025-05-31 15:00:07.096963,0.86
P0076,2025-06-06 15:00:07.096984,0.38
P0076,2025-07-08 15:00:07.097013,0.76
P0076,2025-05-14 15:00:07.097026,0.55
P0076,2025-06-11 15:00:07.097038,0.57
P0076,2025-07-02 15:00:07.097049,0.62
P0076,2025-05-20 15:00:07.097066,0.74
P0076,2025-07-11 15:00:07.097081,0.31
P0076,2025-07-08 15:00:07.097093,0.19
P0076,2025-07-07 15:00:07.097105,0.66
P0076,2025-06-12 15:00:07.097117,0.19
P0076,2025-05-19 15:00:07.097131,0.95
P0076,2025-06-21 15:00:07.097152,0.46
P0076,2025-05-31 15:00:07.097175,0.75
P0076,2025-06-16 15:00:07.097187,0.7
P0076,2025-06-04 15:00:07.097198,0.97
P0076,2025-06-28 15:00:07.097212,0.79
P0076,2025-05-22 15:00:07.097228,0.98
P0076,2025-06-04 15:00:07.097240,0.59
P0076,2025-07-04 15:00:07.097252,0.8
P0077,2025-06-03 15:00:07.097265,0.29
P0077,2025-07-11 15:00:07.097281,0.72
P0077,2025-05-29 15:00:07.097301,0.33
P0077,2025-07-04 15:00:07.097323,0.67
P0077,2025-05-26 15:00:07.097340,0.2
P0077,2025-05-24 15:00:07.097359,0.29
P0077,2025-06-08 15:00:07.097371,0.61
P0077,2025-05-19 15:00:07.097383,0.36
P0077,2025-06-03 15:00:07.097396,0.38
P0077,2025-06-29 15:00:07.097408,0.58
P0077,2025-06-02 15:00:07.097420,0.41
P0077,2025-07-04 15:00:07.097432,0.76
P0077,2025-06-12 15:00:07.097448,0.15
P0077,2025-05-14 15:00:07.097460,0.61
P0077,2025-05-17 15:00:07.097471,0.39
P0077,2025-06-20 15:00:07.097483,0.89
P0077,2025-05-30 15:00:07.097495,0.32
P0077,2025-05-13 15:00:07.097507,0.35
P0077,2025-06-03 15:00:07.097518,0.14
P0077,2025-07-10 15:00:07.097530,0.41
P0077,2025-05-31 15:00:07.097542,0.76
P0077,2025-05-13 15:00:07.097553,0.82
P0077,2025-06-02 15:00:07.097565,0.72
P0077,2025-06-22 15:00:07.097576,0.65
P0077,2025-07-06 15:00:07.097589,0.81
P0077,2025-07-08 15:00:07.097613,0.12
P0077,2025-07-08 15:00:07.097627,0.95
P0077,2025-06-01 15:00:07.097639,0.12
P0077,2025-05-25 15:00:07.097652,0.69
P0077,2025-06-04 15:00:07.097663,0.29
P0078,2025-05-17 15:00:07.097676,0.89
P0078,2025-06-06 15:00:07.097687,0.94
P0078,2025-06-05 15:00:07.097699,0.22
P0078,2025-05-20 15:00:07.097711,0.84
P0078,2025-06-14 15:00:07.097723,0.88
P0078,2025-06-03 15:00:07.097734,0.45
P0078,2025-07-02 15:00:07.097748,0.27
P0078,2025-05-14 15:00:07.097768,0.33
P0078,2025-06-24 15:00:07.097788,0.2
P0078,2025-06-01 15:00:07.097800,0.36
P0078,2025-06-08 15:00:07.097812,0.33
P0078,2025-06-20 15:00:07.097824,0.46
P0078,2025-06-16 15:00:07.097835,0.9
P0078,2025-05-24 15:00:07.097847,0.36
P0078,2025-05-18 15:00:07.097865,0.83
P0078,2025-07-07 15:00:07.097878,0.72
P0078,2025-05-31 15:00:07.097889,0.69
P0078,2025-07-02 15:00:07.097901,0.83
